cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,amendment,gtrends_name,pct_final_revision_down,pct_final_revision_up,pct_first_price_change_up,pct_first_price_change_down,media_1st_pricing,media_listing,lockup_expiration,lockup_period,underwriter_syndicate_size,num_S1A,original_prange,prange_change_pct,original_price_is_range,original_prange_size,num_priced_S1A,num_SEC_amendments,num_roadshow_S1A,underwriter_first_lead,underwriter_groups,stddev_prices_10day,stddev_prices_5day
1491576,,9.0,9.0,98.0,,0.0,,0.0,0.0,9.0,,0.0,100.0,0,0,0,within,"TESARO, INC.",2012,2012-06-19,2012-06-28,2012-03-23,2012-06-29,2012-06-28,2012/06/28,13.5,14.0,13.6899995803833,14.0,12.81999969482422,1266117.0,3.70370364189148,1.4074074029922483,2836,Drugs,-0.17000000178813934,0,0,NASDAQ Global Market,None,1,9.00100040435791,8.0,8.0,3,24.0,7+,4.445081233978272,6000000.0,26670486.0,81000000.0,360051561.0,0.04809377856643544,-38.594872012005574,0.0,-0.3497874016993916,0.0,0.0,0.0,7.0,1.4500000476837158,15.0,48.33333206176758,9.102951521613491,-0.4431420434165616,0.0,2.886603159398976,29.10860768135221,-0.8925994979217029,0.0,9.4053360611435,-18.184010279105557,0.19282994251718386,0.0,-5.997060112196126,-0.4431420434165616,-0.8925994979217029,Search term,0.0,Tesaro,0.0,0.0,0.0,0.0,10,31,2012-12-25,180,5,8,"[12.0, 15.0]",-100.0,True,3.0,3,5,1,Citigroup Global Markets Inc,Multiple Lead Underwriters,0.12239281024635418,0.15646085772486384
1491778,,15.0,15.0,84.0,,1.0,,8.333333333333332,8.333333333333332,15.0,,0.0,100.0,1,1,0,within,"ANGIE'S LIST, INC.",2011,2011-11-02,2011-11-17,2011-08-25,2011-11-17,2011-11-17,2011/11/17,13.0,18.0,16.260000228881836,18.75,15.020000457763672,6506403.0,38.46154022216797,25.076923370361328,7370,Softw,-0.12999999523162842,0,0,NASDAQ Global Market,None,1,8.50100040435791,8.5,8.5,1,8.5,7+,6.322343349456787,8793408.0,55594944.0,105520896.0,667139328.0,2.192127143865247,-15.455561867253563,10.658199316228393,-0.7764195247682955,62594000.0,0.0,0.0,4.333333492279054,1.8400000333786009,8.866666793823242,12.0,0.45869460129136,1.0618565357946177,-0.11451622222655175,0.4686783049531419,-0.5431189935598089,-0.4323874950372598,-0.02007845912972394,-0.3318616492422642,-7.404999926838179,-7.437733724133032,-0.6162752119803898,-5.1530029543172,0.473670156784033,-0.2262329770834919,Venture Funded Company,0.0,Angies List,0.0,8.333333333333332,8.333333333333332,0.0,0,32,2012-05-15,180,8,6,"[11.0, 13.0]",-100.0,True,2.0,2,4,1,BofA Merrill Lynch,BofA Merrill Lynch,1.7178015746878337,0.5385907537267983
1492426,,17.0,17.0,360.0,,-2.0,,-18.181818181818183,-18.181818181818183,17.0,,0.0,100.0,1,0,1,under,"HORIZON PHARMA, INC.",2011,2011-07-11,2011-07-28,2010-08-03,2011-07-29,2011-07-28,2011/07/28,9.0,9.0,9.149999618530273,9.199999809265137,9.0,564393.0,0.0,1.6666666269302368,2836,Drugs,-0.019999999552965164,0,0,NASDAQ,None,1,7.000999927520753,6.800000190734862,6.800000190734862,3,20.5,0+,3.550536632537842,5500000.0,19527952.0,60500000.0,214807472.0,0.4289008137752093,-28.002538391344018,119.8033865030675,-0.3928215309009361,1793000.0,0.0,0.0,9.666666984558104,-0.5933333039283752,16.83333396911621,51.66666793823242,-0.14694385681169966,-0.29061703796724386,0.0,-0.14585363159298118,0.3772274891787582,-0.2650354454324165,0.0,0.03739734791544723,5.206352057277843,3.366572361502471,0.0,2.857641472926772,-0.29061703796724386,-0.2650354454324165,Search term,0.0,Horizon Pharma,18.181818181818183,0.0,0.0,-18.181818181818183,0,6,2012-01-24,180,3,9,"[10.0, 12.0]",-100.0,True,2.0,2,7,1,"Cowen and Company, LLC",Multiple Lead Underwriters,0.2607220742476557,0.049558046773455613
1492633,14.0,16.0,16.0,238.0,1.0,2.0,4.761904761904762,9.523809523809524,4.761904761904762,14.0,-2.0,2.0,87.5,2,2,0,above,NIELSEN N.V.,2011,2011-01-10,2011-01-26,2010-06-03,2011-01-27,2011-01-26,2011/01/26,23.0,24.75,25.0,25.78000068664551,24.29999923706055,53156032.0,7.60869550704956,8.695652008056639,8700,BusSv,0.17000000178813934,0,0,New York Stock Exchange,Up,0,9.00100040435791,9.0,9.0,2,18.0,8.5+,4.866809844970703,71428572.0,347629280.0,1500000012.0,7300214880.0,0.79919595203438,57.03292875,1.944131792276964,0.36820833964273664,3755000000.0,0.0,4.761904761904762,8.666666984558105,3.3399999141693115,11.43333339691162,45.33333206176758,1.103771123860387,1.454345515363081,13.648812809339931,5.4023098161878,2.0191009571417573,1.7210178477870004,20.02033955643921,7.920152787122659,0.928713457948388,-3.60400277618922,26.908308161550174,8.077672947769782,7.5515791623515085,10.870678702113107,Company,1.0,Nielsen Holdings,0.0,9.523809523809524,4.761904761904762,0.0,0,0,2011-07-25,180,16,11,"[20.0, 22.0]",-100.0,True,2.0,5,6,2,J.P. Morgan Securities LLC,Multiple Lead Underwriters,0.3994696484089874,0.41993332804148814
1492658,,16.0,16.0,240.0,,-1.0,,-5.0,-5.0,16.0,,0.0,100.0,1,0,1,within,TORNIER N.V.,2011,2011-01-18,2011-02-03,2010-06-08,2011-02-03,2011-02-03,2011/02/03,19.0,19.0,18.049999237060547,19.059999465942386,18.0,5101992.0,0.0,-5.0,3841,MedEq,0.17000000178813934,0,0,NASDAQ,None,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,4.3791704177856445,8750000.0,38317740.0,175000000.0,766354800.0,0.4333248534210437,-24.396103524018717,4.613454696501778,-0.8198030468394013,166113000.0,0.0,0.0,8.666666984558105,3.8933334350585938,11.43333339691162,45.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Tornier Inc,5.0,0.0,0.0,-5.0,0,0,2011-08-02,180,6,14,"[19.0, 21.0]",-100.0,True,2.0,5,9,5,BofA Merrill Lynch,Multiple Lead Underwriters,0.15971537183377144,0.15059880477613322
1492674,,10.0,10.0,36.0,,-5.0,,-31.25,-31.25,10.0,,0.0,100.0,1,0,1,under,"T2 BIOSYSTEMS, INC.",2014,2014-07-28,2014-08-07,2014-07-02,2014-08-07,2014-08-07,2014/08/07,11.0,15.949999809265135,14.31999969482422,16.0,13.609999656677244,2917845.0,45.0,30.18181800842285,3841,MedEq,-0.029999999329447743,1,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,3.691727638244629,5200000.0,19196984.0,83200000.0,307151744.0,0.357812016104057,-44.386090173410395,0.0,-0.36047329101279657,0.0,0.0,0.0,20.66666603088379,2.0199999809265137,12.033333778381348,23.0,0.1512735557490745,0.546608327306202,0.1603854323522496,0.2860891051358421,0.96888111041808,15.920310983767294,1.1616878687926169,6.01695998765933,3.9154160095539643,0.0,1.611714787139772,1.842376932231245,0.35349687982922584,8.540999426279956,Search term,0.0,T2 Biosystems,31.25,0.0,0.0,-31.25,0,0,2015-02-03,180,4,5,"[15.0, 17.0]",-100.0,True,2.0,2,3,1,"Goldman, Sachs and Co",Multiple Lead Underwriters,,
1492691,15.0,16.0,16.0,148.0,-3.0,-3.0,-21.428571428571427,-21.428571428571427,-21.428571428571427,15.0,-2.0,2.0,93.75,1,0,1,under,SWIFT TRANSPORTATION CO,2010,2010-11-30,2010-12-16,2010-07-22,2010-12-17,2010-12-16,2010/12/16,11.0,11.0,11.100000381469727,11.15999984741211,10.609999656677246,39961872.0,0.0,0.9090909361839294,4210,Trans,0.25999999046325684,0,0,New York Stock Exchange,Down,1,9.00100040435791,8.5,8.5,3,25.5,7+,1.8201462030410769,73300000.0,133416712.0,1026200000.0,1867833968.0,1.309903895708352,-24.22643572549579,0.8690445466794708,-0.5778811278155318,2149296000.0,21.428571428571427,0.0,8.333333015441895,5.880000114440918,11.199999809265137,17.0,1.9401378267035707,1.2141149454348563,0.0,1.0514175907128092,1.520143318939974,0.437305282950528,0.0,0.6524828672968339,1.0588458009428368,1.1256100165837049,0.0,0.7281519391755138,1.2141149454348563,0.437305282950528,"Trucking, Except Local Business",-1.0,Swift Transportation CO,21.428571428571427,0.0,0.0,-21.428571428571427,0,17,2011-06-14,180,13,7,"[13.0, 15.0]",-100.0,True,2.0,4,3,2,BofA Merrill Lynch,Multiple Lead Underwriters,0.5464101023956273,0.6072231879630418
1492966,,15.0,15.0,37.0,,0.0,,0.0,0.0,15.0,,0.0,100.0,0,0,0,within,"NORD ANGLIA EDUCATION, INC.",2014,2014-03-11,2014-03-26,2014-02-18,2014-03-27,2014-03-26,2014/03/26,16.0,17.5,18.0,18.690000534057614,17.239999771118164,13691110.0,9.375,12.5,8200,PerSv,-0.12999999523162842,0,1,New York Stock Exchange,None,0,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,4.994619846343994,19000000.0,94897776.0,304000000.0,1518364416.0,-0.9746025945550886,158.16296,11.238818771280537,0.10116148559688057,135100000.0,0.0,0.0,19.33333396911621,0.9800000190734864,21.933332443237305,36.66666793823242,1.3843013655537553,0.0,0.0,0.4614337885179184,1.0425670694843696,0.0,0.0,0.34752235649478985,0.19995041723514645,0.0,0.0,0.06665013907838215,1.3843013655537553,1.0425670694843696,Organization,0.0,Nord Anglia Education,0.0,0.0,0.0,0.0,0,10,2014-09-22,180,9,3,"[15.0, 17.0]",-100.0,True,2.0,2,1,1,Credit Suisse Securities (USA) LLC,Multiple Lead Underwriters,0.5890466874535502,0.6238781932396741
1493566,11.0,12.0,12.0,33.0,1.0,1.0,6.666666666666668,6.666666666666668,6.666666666666668,11.0,-2.0,2.0,91.66666666666666,1,1,0,within,"OTONOMY, INC.",2014,2014-08-01,2014-08-13,2014-07-11,2014-08-13,2014-08-13,2014/08/13,16.0,18.1299991607666,17.149999618530273,18.489999771118164,16.149999618530273,6203347.0,13.3125,7.1875,2834,Drugs,-0.10999999940395357,1,0,NASDAQ,Up,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,3.25372576713562,6250000.0,20335786.0,93750000.0,305036790.0,0.09082238087890816,-14.489682215466466,0.0,-1.0352193910773844,0.0,0.0,6.666666666666668,18.33333396911621,-0.699999988079071,14.233333587646484,33.66666793823242,-0.009256108727499645,0.0,0.0,-0.003085369575833214,1.1623608154208809,0.0,0.0,0.3874536051402935,6.224914346390477,0.0,0.0,2.0749714487968256,-0.009256108727499645,1.1623608154208809,Search term,1.0,Otonomy,0.0,6.666666666666668,6.666666666666668,0.0,0,10,2015-02-09,180,4,5,"[14.0, 16.0]",-100.0,True,2.0,3,2,1,BofA Merrill Lynch,Multiple Lead Underwriters,,
1493594,,16.0,16.0,227.0,,1.0,,5.5555555555555545,5.5555555555555545,16.0,,0.0,100.0,1,1,0,within,"M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",2012,2012-02-28,2012-03-15,2011-08-01,2012-03-15,2012-03-15,2012/03/15,19.0,19.100000381469727,20.549999237060547,21.100000381469727,19.0,4202453.0,0.5263158082962036,8.157895088195799,3674,Chips,-0.10999999940395357,0,0,NASDAQ,None,1,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,7+,7.543280601501465,6000000.0,45259684.0,108000000.0,814674312.0,0.6987271011911669,-801.8447952755905,2.6254832079150487,-0.022448234503802542,310295000.0,0.0,0.0,8.666666984558105,3.869999885559082,10.300000190734863,29.0,0.3858472361089129,0.4292992335828649,0.0,0.27171548989725924,1.3438962551659528,-0.08687666641693031,0.0,0.4190065295830073,2.4133431265618954,4.211760240742625,0.0,2.2083677891015068,0.4292992335828649,-0.08687666641693031,Company,0.0,M/A-COM Technology Solutions,0.0,5.5555555555555545,5.5555555555555545,0.0,0,0,2012-09-11,180,7,10,"[17.0, 19.0]",-100.0,True,2.0,4,6,3,Barclays Capital Inc,Multiple Lead Underwriters,0.42895483445229987,0.5035315283078107
1495153,,14.0,14.0,17.0,,1.0,,7.6923076923076925,7.6923076923076925,14.0,,0.0,100.0,1,1,0,within,MAKEMYTRIP LTD,2010,2010-07-29,2010-08-12,2010-07-26,2010-08-12,2010-08-12,2010/08/12,14.0,22.0,26.45000076293945,26.809999465942386,20.75,5467701.0,57.14285659790039,88.92857360839844,4700,Trans,-0.03999999910593033,0,1,NASDAQ,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,6.826800346374513,5000000.0,34134000.0,65000000.0,443742000.0,1.4927778773606035,-71.49072488793678,5.310446458210024,-0.1818417706685416,83560206.0,0.0,0.0,7.666666507720947,10.84000015258789,9.166666984558104,26.33333396911621,0.5585440535254373,1.4455404011118984,1.433022726588816,1.1457023937420503,-0.2592998160293841,-0.6414732454037579,0.4820294237783669,-0.13958121255159173,-2.72940090821074,-5.210712488626252,1.0336867272084984,-2.302142223209497,1.4392815638503569,-0.07972191081269557,Organization,0.0,Makemytrip,0.0,7.6923076923076925,7.6923076923076925,0.0,16,32,2011-02-08,180,3,6,"[12.0, 14.0]",-100.0,True,2.0,3,3,2,Morgan Stanley and Co. International plc,Morgan Stanley and Co. International plc,2.8775301909797566,3.468149939088562
1495320,,17.0,17.0,112.0,,1.0,,6.666666666666668,6.666666666666668,17.0,,0.0,100.0,1,1,0,within,"VERA BRADLEY, INC.",2010,2010-10-04,2010-10-21,2010-07-01,2010-10-21,2010-10-21,2010/10/21,16.0,23.0,24.85000038146973,29.739999771118164,22.0,8715064.0,43.75,55.3125,3100,Clths,0.059999998658895486,0,0,NASDAQ,None,0,7.500999927520753,3.7999999523162837,3.7999999523162837,2,7.5,0+,3.6824245452880864,11000000.0,40506672.0,165000000.0,607600080.0,0.4988857296549604,23.401636111539048,3.68068476720096,0.6409808240973239,165078000.0,0.0,0.0,7.333333492279053,3.3399999141693115,12.399999618530273,7.333333492279053,-0.5525727489426829,-0.6269233444825449,0.120583307483659,-0.35297092864718965,-1.1493120901497051,0.2075456437473278,29.77623290628436,9.611488819960655,-9.345648727072152,-3.0144023675026803,61.74772134556225,16.462556750329135,-0.253170018499443,14.991889275015838,Company,0.0,Vera Bradley,0.0,6.666666666666668,6.666666666666668,0.0,0,17,2011-04-19,180,5,10,"[14.0, 16.0]",-100.0,True,2.0,5,5,4,Piper Jaffray and Co.,Multiple Lead Underwriters,1.018467476162101,1.412648576256671
1495479,13.0,14.0,14.0,111.0,-1.0,-1.0,-6.666666666666668,-6.666666666666668,-6.666666666666668,13.0,-2.0,2.0,92.85714285714286,1,0,1,within,"BRAVO BRIO RESTAURANT GROUP, INC.",2010,2010-10-07,2010-10-21,2010-07-02,2010-10-21,2010-10-21,2010/10/21,14.0,14.5,15.949999809265135,16.350000381469727,14.260000228881836,5887827.0,3.5714285373687744,13.928571701049805,5812,Meals,0.059999998658895486,0,0,NASDAQ,Down,0,8.00100040435791,7.800000190734862,7.800000190734862,3,23.5,7+,1.924999952316284,10000000.0,19250000.0,150000000.0,288750000.0,1.4065940280500675,36.17061255167231,1.688635991485181,0.4147012987012987,170996000.0,6.666666666666668,0.0,7.333333492279053,6.059999942779541,12.399999618530273,7.333333492279053,1.6835305582853703,0.0,0.0,0.5611768527617901,26.439676981223464,0.0,0.0,8.81322566040782,52.913221732331884,0.0,0.0,17.637740577443953,1.6835305582853703,26.439676981223464,Company,-1.0,Bravo Brio Restaurant,6.666666666666668,0.0,0.0,-6.666666666666668,0,15,2011-04-19,180,5,8,"[14.0, 16.0]",-100.0,True,2.0,4,4,4,"Jefferies and Company, Inc",Multiple Lead Underwriters,0.541128681553658,0.49713579633737925
1495925,13.0,14.0,14.0,85.0,-4.0,-4.0,-26.66666666666667,-26.66666666666667,-26.66666666666667,13.0,-2.0,2.0,92.85714285714286,1,0,1,under,FORTEGRA FINANCIAL CORP,2010,2010-12-03,2010-12-17,2010-09-23,2010-12-17,2010-12-17,2010/12/17,11.0,11.0,11.0,11.1899995803833,11.0,2502450.0,0.0,0.0,6411,Insur,0.3799999952316284,0,0,New York Stock Exchange,Down,1,7.500999927520753,7.0,7.0,2,14.0,0+,3.3761231899261475,6000000.0,20256740.0,90000000.0,303851100.0,0.8097212027867688,25.985726503036,1.9708195232690124,0.5772399704987081,154175000.0,26.66666666666667,0.0,10.666666984558104,8.510000228881836,10.266666412353516,23.66666603088379,0.00047122228777694153,0.0,-0.20431393611808968,-0.06794757127677091,3.7264716705584497,0.0,0.19346733783312964,1.3066463361305265,49.99813466907798,0.0,3.2033917092666524,17.73384212611488,-0.20431393611808968,0.19346733783312964,Search term,-1.0,Fortegra Financial,26.66666666666667,0.0,0.0,-26.66666666666667,0,21,2011-06-15,180,7,8,"[14.0, 16.0]",-100.0,True,2.0,4,4,2,Piper Jaffray and Co.,Multiple Lead Underwriters,0.02638181191654603,0.02785677655436836
1497504,,17.0,17.0,35.0,,-1.0,,-7.6923076923076925,-7.6923076923076925,17.0,,0.0,100.0,1,0,1,within,"DIPEXIUM PHARMACEUTICALS, INC.",2014,2014-02-24,2014-03-13,2014-02-06,2014-03-13,2014-03-13,2014/03/13,12.0,14.600000381469727,14.039999961853027,15.859999656677244,14.0,1302298.0,21.66666603088379,17.0,2834,Drugs,-0.2800000011920929,0,0,NASDAQ,None,1,7.000999927520753,7.0,7.0,1,7.0,0+,2.9546825885772705,2750000.0,8125377.0,35750000.0,105629901.0,0.20442201304445465,-26.317862926734467,0.0,-0.4939610802058784,0.0,0.0,0.0,14.666666984558105,7.1599998474121085,20.36666679382324,26.66666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Dipexium Pharmaceuticals,7.6923076923076925,0.0,0.0,-7.6923076923076925,0,0,2014-09-09,180,2,5,"[12.0, 14.0]",-100.0,True,2.0,3,2,3,"Oppenheimer and Co., Inc","Oppenheimer and Co., Inc",1.5055377776728156,0.4842478704134895
1498021,,15.0,15.0,77.0,,-1.0,,-5.882352941176473,-5.882352941176473,15.0,,0.0,100.0,1,0,1,within,"EXAMWORKS GROUP, INC.",2010,2010-10-13,2010-10-28,2010-08-13,2010-10-29,2010-10-28,2010/10/28,16.0,16.75,16.799999237060547,17.5,16.5,8429473.0,4.6875,5.0,8090,Hlth,0.059999998658895486,0,0,New York Stock Exchange,None,1,9.00100040435791,8.5,8.5,3,25.5,7+,2.9552865028381348,10300000.0,30439452.0,175100000.0,517470684.0,0.6696797308092668,-877.0689559322034,4.736920634920635,-0.019382740530282872,109242000.0,0.0,0.0,7.333333492279053,3.0499999523162837,12.399999618530273,7.333333492279053,-0.6417147811413483,0.0,0.0,-0.21390492704711608,-0.6345503055918484,0.0,0.0,-0.21151676853061613,5.643483459458415,0.0,0.0,1.8811611531528047,-0.6417147811413483,-0.6345503055918484,Search term,0.0,ExamWorks,5.882352941176473,0.0,0.0,-5.882352941176473,0,15,2011-04-26,180,5,6,"[16.0, 18.0]",-100.0,True,2.0,4,2,4,Barclays Capital Inc,Multiple Lead Underwriters,0.6528468426821101,0.16894969665554252
1498710,,14.0,14.0,252.0,,-3.0,,-20.0,-20.0,14.0,,0.0,100.0,1,0,1,under,"SPIRIT AIRLINES, INC.",2011,2011-05-12,2011-05-26,2010-09-17,2011-05-27,2011-05-26,2011/05/26,12.0,11.350000381469727,11.550000190734865,11.68000030517578,11.109999656677246,6394749.0,-5.416666507720947,-3.75,4512,Trans,-0.25,0,0,NASDAQ Global Market,None,0,9.00100040435791,9.0,9.0,2,18.0,8.5+,4.604145526885986,15600000.0,71824672.0,234000000.0,1077370080.0,1.0295521238353753,136.67005962197132,4.630623307630811,0.1097533727686219,232662000.0,0.0,0.0,8.666666984558105,-0.4399999976158142,14.199999809265135,53.66666793823242,0.3133887415355522,0.3949970036342061,1.1222532114239026,0.6102129855312202,0.33571428220750216,2.865333519528406,1.1076762961046969,1.4362413659468682,-0.7499730814032461,-2.1628507350016104,-0.26141083896311423,-1.05807821845599,0.7586251075290543,1.9865049078165515,Airline,0.0,Spirit Airlines,20.0,0.0,0.0,-20.0,0,40,2011-11-22,180,5,11,"[14.0, 16.0]",-100.0,True,2.0,2,9,1,Citigroup Global Markets Inc,Multiple Lead Underwriters,0.22800219297190966,0.15907231060118543
1499505,15.0,15.0,15.0,18.0,-2.5,-3.0,-17.857142857142858,-21.428571428571427,-17.857142857142858,15.0,-1.0,1.0,100.0,2,0,2,under,ADECOAGRO S.A.,2011,2011-01-13,2011-01-28,2011-01-13,2011-01-31,2011-01-28,2011/01/28,11.0,10.75,12.0,12.109999656677244,10.75,8782199.0,-2.2727272510528564,9.090909004211426,0100,Agric,0.17000000178813934,0,1,New York Stock Exchange,Down,0,9.00100040435791,8.199999809265138,8.199999809265138,3,24.5,7+,4.052423000335693,28571428.0,115783504.0,399999992.0,1620969056.0,0.47487878091809294,-18.101880085318324,9.32036003380923,-0.7734003282540145,173917000.0,17.857142857142858,0.0,8.666666984558105,5.010000228881836,11.43333339691162,45.33333206176758,6.676428453853682,0.2060764435692391,0.0,2.2941682991409733,29.37323472968452,1.753244067424235,0.0,10.375492932369582,46.25809408147135,49.79001743177522,0.0,32.01603717108219,0.2060764435692391,1.753244067424235,Search term,-1.0,Adecoagro,21.428571428571427,0.0,0.0,-17.857142857142858,0,0,2011-07-27,180,8,6,"[13.0, 15.0]",-50.0,True,2.0,4,2,2,Credit Suisse Securities (USA) LLC,Multiple Lead Underwriters,0.3653819918934156,0.36989728303949476
1499780,,2.0,2.0,2.0,,0.0,,0.0,0.0,2.0,,0.0,100.0,0,0,0,within,GLOBUS MARITIME LTD,2010,2010-11-24,2010-11-26,2010-11-22,2010-11-24,2010-11-26,2010/11/26,11.600000381469727,11.899999618530273,12.25,13.0,11.899999618530273,22365.0,2.5862069129943848,5.603448390960693,4412,Trans,0.25999999046325684,0,1,NASDAQ,None,1,-1.0,-1.0,-1.0,0,-1.0,-1,1.1838163137435913,6117389.0,7241865.0,70961712.39999999,84005634.0,0.4800442453805284,77.06938899082569,7.230645033568599,0.1505137143539682,11618000.0,0.0,0.0,8.333333015441895,2.4200000762939453,11.199999809265137,17.0,-1.5558894393558484,0.0,0.0,-0.5186298131186161,-1.1092236038516798,0.0,0.0,-0.3697412012838933,48.09859225053343,0.0,0.0,16.032864083511146,-1.5558894393558484,-1.1092236038516798,Search term,0.0,Globus Maritime,0.0,0.0,0.0,0.0,0,0,2011-05-25,180,1,5,[],,False,0.0,2,3,2,,Multiple Lead Underwriters,0.15727682601070014,0.11685888926393243
1499807,,16.0,16.0,56.0,,-2.0,,-11.764705882352938,-11.764705882352938,16.0,,0.0,100.0,1,0,1,under,"K2M GROUP HOLDINGS, INC.",2014,2014-04-22,2014-05-08,2014-03-14,2014-05-09,2014-05-08,2014/05/08,15.0,15.0,15.0,15.229999542236328,14.510000228881836,5433455.0,0.0,0.0,3841,MedEq,-0.20000000298023224,1,0,NASDAQ,None,0,8.00100040435791,7.800000190734862,7.800000190734862,3,23.5,7+,4.20236873626709,8825000.0,37085904.0,150025000.0,630460368.0,0.31545518226149744,-16.629134281117295,4.000789217179409,-1.0223021663433094,157584000.0,0.0,0.0,20.66666603088379,-4.650000095367432,16.200000762939453,32.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,K2M Group Holdings,11.764705882352938,0.0,0.0,-11.764705882352938,0,0,2014-11-04,180,5,5,"[16.0, 18.0]",-100.0,True,2.0,3,2,2,Barclays Capital Inc,Multiple Lead Underwriters,0.048000000000000126,0.05564171097297441
1499832,,10.0,10.0,31.0,,-4.0,,-26.66666666666667,-26.66666666666667,10.0,,0.0,100.0,1,0,1,under,"TOWNSQUARE MEDIA, INC.",2014,2014-07-14,2014-07-24,2014-06-24,2014-07-25,2014-07-24,2014/07/24,11.0,10.739999771118164,10.25,10.84000015258789,9.93000030517578,5549842.0,-2.3636362552642822,-6.8181819915771475,4832,Telcm,-0.029999999329447743,1,0,New York Stock Exchange,None,1,8.50100040435791,8.199999809265138,8.199999809265138,3,24.5,7+,1.052069067955017,8333333.0,8767242.0,124999995.0,131508630.0,0.751395322418481,-248.12949056603767,1.6612805548186609,-0.060452306437988136,79161000.0,0.0,0.0,20.66666603088379,0.4900000095367432,12.033333778381348,23.0,1.49947445683887,-0.09273642498478576,0.0,0.4689126772846948,-1.2498858151176435,0.3512000279729185,0.0,-0.29956192904824164,2.505585922045764,2.120237183094883,0.0,1.5419410350468823,-0.09273642498478576,0.3512000279729185,Radio Broadcasting Stations company,0.0,Townsquare Media,26.66666666666667,0.0,0.0,-26.66666666666667,0,5,2015-01-20,180,5,5,"[14.0, 16.0]",-100.0,True,2.0,3,2,1,BofA Merrill Lynch,Multiple Lead Underwriters,,
1499912,,17.0,17.0,91.0,,0.0,,0.0,0.0,17.0,,0.0,100.0,0,0,0,within,FXCM INC.,2010,2010-11-15,2010-12-02,2010-09-03,2010-12-03,2010-12-02,2010/12/02,14.0,15.0,14.850000381469727,15.34000015258789,14.75,8634306.0,7.142857074737549,6.0714287757873535,6211,Fin,0.25999999046325684,0,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,1.0,15060000.0,15060000.0,210840000.0,210840000.0,0.7640516251098047,2.6560177370184683,0.7981737856469546,5.271049136786188,264153000.0,0.0,0.0,8.333333015441895,-1.0399999618530271,11.199999809265137,17.0,-0.5734078934428465,0.26558010829524403,0.25909021774107216,-0.016245855802176773,-1.2368622209665685,-0.6670378582804816,-0.4010431724501027,-0.7683144172323841,-0.5199418924985295,-0.089279956596866,0.5414440163551025,-0.022592610913431004,0.2623351630181581,-0.5340405153652922,Foreign exchange company,0.0,FXCM,0.0,0.0,0.0,0.0,0,14,2011-05-31,180,7,7,"[13.0, 15.0]",-100.0,True,2.0,4,3,3,Citigroup Global Markets Inc,Multiple Lead Underwriters,0.8481680258062079,0.31820747948469075
